Event	ID	Name			Wwise Object Path	Notes
	793718274	Play_Voice_2d_pv116			\Default Work Unit\VOICE\Play_Voice_2d_pv116	
	793718275	Play_Voice_2d_pv117			\Default Work Unit\VOICE\Play_Voice_2d_pv117	
	793718276	Play_Voice_2d_pv110			\Default Work Unit\VOICE\Play_Voice_2d_pv110	
	793718277	Play_Voice_2d_pv111			\Default Work Unit\VOICE\Play_Voice_2d_pv111	
	793718278	Play_Voice_2d_pv112			\Default Work Unit\VOICE\Play_Voice_2d_pv112	
	793718279	Play_Voice_2d_pv113			\Default Work Unit\VOICE\Play_Voice_2d_pv113	
	793718284	Play_Voice_2d_pv118			\Default Work Unit\VOICE\Play_Voice_2d_pv118	
	793718285	Play_Voice_2d_pv119			\Default Work Unit\VOICE\Play_Voice_2d_pv119	
	794957324	Play_2d_pv108_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv108_3D	
	801193960	Play_2d_pv004_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv004_3D_Dead	
	805435690	Play_SP_Honoo_Hinoko_Hit			\Default Work Unit\SE\SKILL\Play_SP_Honoo_Hinoko_Hit	
	807627479	Play_2d_pv096_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv096_3D_EnemyDead	
	810448272	Play_BGM_Cave_1			\Default Work Unit\BGM\Play_BGM_Cave_1	
	810448274	Play_BGM_Cave_3			\Default Work Unit\BGM\Play_BGM_Cave_3	
	810448275	Play_BGM_Cave_2			\Default Work Unit\BGM\Play_BGM_Cave_2	
	810495984	Play_Voice_2d_pv107			\Default Work Unit\VOICE\Play_Voice_2d_pv107	
	810495985	Play_Voice_2d_pv106			\Default Work Unit\VOICE\Play_Voice_2d_pv106	
	810495986	Play_Voice_2d_pv105			\Default Work Unit\VOICE\Play_Voice_2d_pv105	
	810495987	Play_Voice_2d_pv104			\Default Work Unit\VOICE\Play_Voice_2d_pv104	
	810495988	Play_Voice_2d_pv103			\Default Work Unit\VOICE\Play_Voice_2d_pv103	
	810495989	Play_Voice_2d_pv102			\Default Work Unit\VOICE\Play_Voice_2d_pv102	
	810495990	Play_Voice_2d_pv101			\Default Work Unit\VOICE\Play_Voice_2d_pv101	
	810495991	Play_Voice_2d_pv100			\Default Work Unit\VOICE\Play_Voice_2d_pv100	
	810495998	Play_Voice_2d_pv109			\Default Work Unit\VOICE\Play_Voice_2d_pv109	
	810495999	Play_Voice_2d_pv108			\Default Work Unit\VOICE\Play_Voice_2d_pv108	
	817029910	Play_2d_pv018_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv018_3D	
	823809932	Play_SP_Mizu_Haidoroponpu			\Default Work Unit\SE\SKILL\Play_SP_Mizu_Haidoroponpu	
	827273570	Play_Voice_2d_pv138			\Default Work Unit\VOICE\Play_Voice_2d_pv138	
	827273571	Play_Voice_2d_pv139			\Default Work Unit\VOICE\Play_Voice_2d_pv139	
	827273576	Play_Voice_2d_pv132			\Default Work Unit\VOICE\Play_Voice_2d_pv132	
	827273577	Play_Voice_2d_pv133			\Default Work Unit\VOICE\Play_Voice_2d_pv133	
	827273578	Play_Voice_2d_pv130			\Default Work Unit\VOICE\Play_Voice_2d_pv130	
	827273579	Play_Voice_2d_pv131			\Default Work Unit\VOICE\Play_Voice_2d_pv131	
	827273580	Play_Voice_2d_pv136			\Default Work Unit\VOICE\Play_Voice_2d_pv136	
	827273581	Play_Voice_2d_pv137			\Default Work Unit\VOICE\Play_Voice_2d_pv137	
	827273582	Play_Voice_2d_pv134			\Default Work Unit\VOICE\Play_Voice_2d_pv134	
	827273583	Play_Voice_2d_pv135			\Default Work Unit\VOICE\Play_Voice_2d_pv135	
	828202490	Play_2d_pv135_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv135_3D_BossDead	
	830302534	Play_2d_pv129_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv129_3D_EnemyDead	
	832035433	Play_2d_pv103_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv103_3D	
	833169503	Play_SP_Mizu_Akuazyetto			\Default Work Unit\SE\SKILL\Play_SP_Mizu_Akuazyetto	
	841227075	Play_SP_Hagane_Rasutaakanon			\Default Work Unit\SE\SKILL\Play_SP_Hagane_Rasutaakanon	
	844051156	Play_Voice_2d_pv129			\Default Work Unit\VOICE\Play_Voice_2d_pv129	
	844051157	Play_Voice_2d_pv128			\Default Work Unit\VOICE\Play_Voice_2d_pv128	
	844051160	Play_Voice_2d_pv125			\Default Work Unit\VOICE\Play_Voice_2d_pv125	
	844051161	Play_Voice_2d_pv124			\Default Work Unit\VOICE\Play_Voice_2d_pv124	
	844051162	Play_Voice_2d_pv127			\Default Work Unit\VOICE\Play_Voice_2d_pv127	
	844051163	Play_Voice_2d_pv126			\Default Work Unit\VOICE\Play_Voice_2d_pv126	
	844051164	Play_Voice_2d_pv121			\Default Work Unit\VOICE\Play_Voice_2d_pv121	
	844051165	Play_Voice_2d_pv120			\Default Work Unit\VOICE\Play_Voice_2d_pv120	
	844051166	Play_Voice_2d_pv123			\Default Work Unit\VOICE\Play_Voice_2d_pv123	
	844051167	Play_Voice_2d_pv122			\Default Work Unit\VOICE\Play_Voice_2d_pv122	
	846114608	Play_2d_pv093_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv093_3D_EnemyDead	
	850080853	Play_2d_pv110_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv110_3D	
	852392156	Play_2d_pv022_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv022_3D_Dead	
	854811470	Play_2d_pv073_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv073_3D_Dead	
	870504418	Play_SE_STORY_OP_MOVE			\Default Work Unit\SE\STORY\Play_SE_STORY_OP_MOVE	
	873851182	Play_2d_pv099_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv099_3D_Dead	
	900967930	Play_2d_pv119_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv119_3D_Resurrect	
	901439047	Play_2d_pv076_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv076_3D_Dead	
	908568026	Play_SE_STORY_OP_FALL			\Default Work Unit\SE\STORY\Play_SE_STORY_OP_FALL	
	911841965	Play_2d_pv073_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv073_3D_Resurrect	
	914172929	Play_2d_pv011_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv011_3D	
	918762729	Play_2d_pv042_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv042_3D_BossDead	
	918826368	Play_2d_pv142_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv142_3D_BossDead	
	921103537	Play_2d_pv014_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv014_3D_EnemyDead	
	932309891	Play_BGM_Story_Talk			\Default Work Unit\BGM\Play_BGM_Story_Talk	
	932702512	Play_2d_pv040_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv040_3D_Dead	
	942146302	Play_2d_pv038_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv038_3D_BossDead	
	945250498	Play_2d_pv106_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv106_3D_Resurrect	
	950658026	Play_SE_SPARRING_START			\Default Work Unit\SE\SPARRING\Play_SE_SPARRING_START	
	959415752	Play_2d_pv119_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv119_3D_BossDead	
	959782961	Play_2d_pv117_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv117_3D_Dead	
	961393095	Play_ME_TITLE			\Default Work Unit\ME\Play_ME_TITLE	
	963954789	Play_2d_pv098_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv098_3D_EnemyDead	
	965063224	Play_2d_pv122_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv122_3D	
	968585156	Play_SP_Fairy_Doreinkissu			\Default Work Unit\SE\SKILL\Play_SP_Fairy_Doreinkissu	
	969186447	Play_2d_pv112_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv112_3D_Resurrect	
	972908798	Play_2d_pv060_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv060_3D_EnemyDead	
	974029212	Play_SP_Jimen_Anawohoru_Hit			\Default Work Unit\SE\SKILL\Play_SP_Jimen_Anawohoru_Hit	
	975373806	Play_2d_pv136_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv136_3D_Dead	
	977136781	Play_2d_pv147_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv147_3D_BossDead	
	987621785	Play_SP_Jimen_Sunaatume			\Default Work Unit\SE\SKILL\Play_SP_Jimen_Sunaatume	
	991544859	Play_2d_pv057_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv057_3D_BossDead	
	1002141285	Play_2d_pv129_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv129_3D	
	1003833534	Play_2d_pv047_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv047_3D_Resurrect	
	1003981358	Play_2d_pv124_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv124_3D	
	1009195051	Play_2d_pv141_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv141_3D	
	1010291223	Play_SP_Mizu_Uzusio			\Default Work Unit\SE\SKILL\Play_SP_Mizu_Uzusio	
	1014140213	Play_SE_BASE_COOK_FOOD_SET			\Default Work Unit\SE\BASE\Play_SE_BASE_COOK_FOOD_SET	
	1018315149	Play_SP_Hikou_Bouhuu			\Default Work Unit\SE\SKILL\Play_SP_Hikou_Bouhuu	
	1020001381	Play_BGM_Boss_Battle			\Default Work Unit\BGM\Play_BGM_Boss_Battle	
	1030475590	Play_SE_CATALOG_BOWAN			\Default Work Unit\SE\CATALOG\Play_SE_CATALOG_BOWAN	
	1030866198	Play_2d_pv046_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv046_3D_Dead	
	1033888383	Play_2d_pv062_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv062_3D_BossDead	
	1036425387	Play_2d_pv093_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv093_3D_BossDead	
	1049312398	Play_2d_pv006_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv006_3D_EnemyDead	
	1049920290	Play_2d_pv128_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv128_3D	
	1052596106	Play_BM_Hagane			\Default Work Unit\SE\SKILL\Play_BM_Hagane	
	1058558873	Play_2d_pv147_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv147_3D	
	1063603466	Play_2d_pv133_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv133_3D	
	1066802654	Play_2d_pv125_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv125_3D_Dead	
	1073466678	Stop_BGM			\Default Work Unit\BGM\Stop_BGM	
	1076610514	Play_2d_pv121_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv121_3D_Dead	
	1077253354	Play_2d_pv110_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv110_3D_Dead	
	1083287387	Play_SP_Normal_Daibakuhatu			\Default Work Unit\SE\SKILL\Play_SP_Normal_Daibakuhatu	
	1086309883	Play_SP_Denki_Borutekkaa_Hit			\Default Work Unit\SE\SKILL\Play_SP_Denki_Borutekkaa_Hit	
	1086416761	Play_SP_Aku_Tujigiri_Hit			\Default Work Unit\SE\SKILL\Play_SP_Aku_Tujigiri_Hit	
	1087740993	Play_SE_SYS_STONE_SET_UP			\Default Work Unit\SE\SYS\Play_SE_SYS_STONE_SET_UP	
	1088796014	Play_SE_BASE_CHARM_SUCCESS			\Default Work Unit\SE\BASE\Play_SE_BASE_CHARM_SUCCESS	
	1089701328	Play_2d_pv106_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv106_3D_BossDead	
	1090594391	Play_2d_pv134_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv134_3D	
	1093820769	Play_SE_ZUKAN_CLOSE			\Default Work Unit\SE\ZUKAN\Play_SE_ZUKAN_CLOSE	
	1102703458	Play_Condition_Damage_Down			\Default Work Unit\SE\SKILL\Play_Condition_Damage_Down	
	1102743588	Play_2d_pv021_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv021_3D_BossDead	
	1106338086	Play_2d_pv146_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv146_3D	
	1108523891	Play_2d_pv137_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv137_3D_Dead	
	1111119163	Play_2d_pv084_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv084_3D	
	1117349530	Play_2d_pv107_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv107_3D_Dead	
	1118255611	Play_SP_Koori_Reitoubiimu			\Default Work Unit\SE\SKILL\Play_SP_Koori_Reitoubiimu	
	1123056193	Play_ME_STAGE_CLEAR			\Default Work Unit\ME\Play_ME_STAGE_CLEAR	
	1125898028	Play_SE_SYS_SCENE_CHANGE			\Default Work Unit\SE\SYS\Play_SE_SYS_SCENE_CHANGE	
	1129017969	Play_2d_pv150_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv150_3D	
	1129516180	Play_2d_pv102_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv102_3D_BossDead	
	1133853475	Play_SE_WORLD_DUNGEON_NOTICE			\Default Work Unit\SE\WORLD\Play_SE_WORLD_DUNGEON_NOTICE	
	1142219221	Play_2d_pv150_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv150_3D_BossDead	
	1144032817	Play_2d_pv060_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv060_3D_Resurrect	
	1147186410	Play_2d_pv120_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv120_3D_Resurrect	
	1157667059	Play_SE_BASE_COOK_FOOD_REMOVE			\Default Work Unit\SE\BASE\Play_SE_BASE_COOK_FOOD_REMOVE	
	1158328267	Play_SP_Kakutou_Iwakudaki			\Default Work Unit\SE\SKILL\Play_SP_Kakutou_Iwakudaki	
	1165705969	Play_2d_pv121_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv121_3D_Resurrect	
	1177599866	Play_2d_pv114_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv114_3D_EnemyDead	
	1183031331	Play_2d_pv010_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv010_3D_Dead	
	1187372394	Play_ESP_Kakutou_Infaito			\Default Work Unit\SE\SKILL\Play_ESP_Kakutou_Infaito	
	1187373292	Play_SP_Normal_Toraiatakku			\Default Work Unit\SE\SKILL\Play_SP_Normal_Toraiatakku	
	1191442108	Play_SP_Normal_Haradaiko			\Default Work Unit\SE\SKILL\Play_SP_Normal_Haradaiko	
	1195334845	Play_2d_pv074_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv074_3D_Dead	
	1196244840	Play_ESP_Esper_Saikosyokku_Hit			\Default Work Unit\SE\SKILL\Play_ESP_Esper_Saikosyokku_Hit	
	1203891898	Play_SP_Normal_Midarehikkaki			\Default Work Unit\SE\SKILL\Play_SP_Normal_Midarehikkaki	
	1207845235	Play_SE_SYS_SCENE_CHANGE_SHORT			\Default Work Unit\SE\SYS\Play_SE_SYS_SCENE_CHANGE_SHORT	
	1208262198	Play_2d_pv083_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv083_3D	
	1214540622	Play_2d_pv132_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv132_3D_EnemyDead	
	1219656873	Play_SP_Kakutou_Kurosutyoppu			\Default Work Unit\SE\SKILL\Play_SP_Kakutou_Kurosutyoppu	
	1223839795	Play_SP_Honoo_Hureadoraibu_Hit			\Default Work Unit\SE\SKILL\Play_SP_Honoo_Hureadoraibu_Hit	
	1228058959	Play_SP_Normal_Utau			\Default Work Unit\SE\SKILL\Play_SP_Normal_Utau	
	1230741502	Play_SP_Hagane_Haganenotubasa			\Default Work Unit\SE\SKILL\Play_SP_Hagane_Haganenotubasa	
	1233512149	Play_2d_pv038_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv038_3D_Dead	
	1237600303	Play_2d_pv142_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv142_3D_Dead	
	1238128882	Play_2d_pv002_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv002_3D_EnemyDead	
	1240485449	Play_SP_Mushi_Ginironokaze			\Default Work Unit\SE\SKILL\Play_SP_Mushi_Ginironokaze	
	1243372154	Play_SE_BATTLE_PAUSE_01			\Default Work Unit\SE\BATTLE\Play_SE_BATTLE_PAUSE_01	
	1256964789	Play_2d_pv136_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv136_3D_BossDead	
	1257049337	Play_Status_Kaihuku			\Default Work Unit\SE\SKILL\Play_Status_Kaihuku	
	1258234536	Play_2d_pv134_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv134_3D_EnemyDead	
	1266520307	Play_2d_pv062_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv062_3D	
	1267080251	Play_2d_pv039_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv039_3D	
	1269336091	Play_2d_pv021_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv021_3D_Dead	
	1274369828	Play_2d_pv062_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv062_3D_EnemyDead	
	1274576125	Play_2d_pv055_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv055_3D_BossDead	
	1278095117	Play_2d_pv016_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv016_3D_Dead	
	1279133613	Play_2d_pv114_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv114_3D_BossDead	
	1279676102	Play_2d_pv003_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv003_3D_Resurrect	
	1282226517	Play_Condition_Yakedo			\Default Work Unit\SE\SKILL\Play_Condition_Yakedo	
	1284565727	Play_2d_pv093_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv093_3D	
	1291248728	Play_SP_Ghost_Ayasiihikari			\Default Work Unit\SE\SKILL\Play_SP_Ghost_Ayasiihikari	
	1291751467	Play_2d_pv145_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv145_3D_BossDead	
	1293523694	Play_SE_STORY_PARTNER_SELECT			\Default Work Unit\SE\STORY\Play_SE_STORY_PARTNER_SELECT	
	1294650413	Play_2d_pv090_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv090_3D_EnemyDead	
	1295764195	Play_SP_Doku_Benomutorappu_Hit			\Default Work Unit\SE\SKILL\Play_SP_Doku_Benomutorappu_Hit	
	1296228603	Play_2d_pv101_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv101_3D_BossDead	
	1298809039	Play_2d_pv057_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv057_3D	
	1300976096	Play_2d_pv025_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv025_3D_BossDead	
	1311162095	Play_2d_pv097_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv097_3D_Resurrect	
	1311387717	Play_2d_pv151_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv151_3D_EnemyDead	
	1313011515	Play_SP_Jimen_Makibisi			\Default Work Unit\SE\SKILL\Play_SP_Jimen_Makibisi	
	1316035449	Play_2d_pv024_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv024_3D_Resurrect	
	1316310620	Play_BR_Fairy			\Default Work Unit\SE\SKILL\Play_BR_Fairy	
	1319829547	Stop_BGM_Fast			\Default Work Unit\BGM\Stop_BGM_Fast	
	1320585654	Play_2d_pv024_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv024_3D_EnemyDead	
	1327923915	Play_2d_pv045_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv045_3D_EnemyDead	
	1335602409	Play_2d_pv025_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv025_3D_EnemyDead	
	1346768093	Play_2d_pv103_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv103_3D_BossDead	
	1348602768	Play_2d_pv131_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv131_3D_Resurrect	
	1351255654	Play_SP_Kusa_Sooraabiimu_Hit			\Default Work Unit\SE\SKILL\Play_SP_Kusa_Sooraabiimu_Hit	
	1351693159	Play_2d_pv133_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv133_3D_Dead	
	1351780756	Play_ME_OTAKARA			\Default Work Unit\ME\Play_ME_OTAKARA	
	1352479540	Play_SP_Honoo_Hinoko			\Default Work Unit\SE\SKILL\Play_SP_Honoo_Hinoko	
	1354134718	Play_2d_pv121_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv121_3D_EnemyDead	
	1355297293	Play_2d_pv021_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv021_3D_EnemyDead	
	1355639209	Play_SE_BATTLE_PSTONE_GET_4			\Default Work Unit\SE\BATTLE\Play_SE_BATTLE_PSTONE_GET_4	
	1355639212	Play_SE_BATTLE_PSTONE_GET_1			\Default Work Unit\SE\BATTLE\Play_SE_BATTLE_PSTONE_GET_1	
	1355639214	Play_SE_BATTLE_PSTONE_GET_3			\Default Work Unit\SE\BATTLE\Play_SE_BATTLE_PSTONE_GET_3	
	1355639215	Play_SE_BATTLE_PSTONE_GET_2			\Default Work Unit\SE\BATTLE\Play_SE_BATTLE_PSTONE_GET_2	
	1362389337	Play_2d_pv068_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv068_3D_BossDead	
	1366055694	Play_2d_pv150_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv150_3D_Dead	
	1367376404	Play_2d_pv056_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv056_3D	
	1367965970	Play_2d_pv117_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv117_3D_BossDead	
	1373650046	Play_ESP_Normal_Gigainpakuto_Hit			\Default Work Unit\SE\SKILL\Play_ESP_Normal_Gigainpakuto_Hit	
	1375083604	Play_2d_pv144_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv144_3D_Resurrect	
	1377906462	Play_2d_pv029_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv029_3D	
	1379963268	Play_SP_Aku_Huiuti			\Default Work Unit\SE\SKILL\Play_SP_Aku_Huiuti	
	1384040417	Play_SP_Normal_Haneru_Hit			\Default Work Unit\SE\SKILL\Play_SP_Normal_Haneru_Hit	
	1394354860	Play_2d_pv151_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv151_3D_BossDead	
	1401861172	Play_2d_pv130_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv130_3D_EnemyDead	
	1407347124	Play_SE_SYS_NUMBER_ADD			\Default Work Unit\SE\SYS\Play_SE_SYS_NUMBER_ADD	
	1407528244	Play_2d_pv023_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv023_3D_Resurrect	
	1414730414	Play_BR_Denki			\Default Work Unit\SE\SKILL\Play_BR_Denki	
	1419514146	Play_2d_pv069_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv069_3D_Resurrect	
	1422481395	Play_2d_pv017_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv017_3D	
	1423845394	Play_2d_pv025_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv025_3D	
	1423889271	Play_2d_pv048_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv048_3D_Resurrect	
	1425177485	Play_SP_Denki_Denkisyokku			\Default Work Unit\SE\SKILL\Play_SP_Denki_Denkisyokku	
	1428492977	Play_2d_pv077_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv077_3D_BossDead	
	1434522550	Play_SP_Normal_Toraiatakku2			\Default Work Unit\SE\SKILL\Play_SP_Normal_Toraiatakku2	
	1434522551	Play_SP_Normal_Toraiatakku3			\Default Work Unit\SE\SKILL\Play_SP_Normal_Toraiatakku3	
	1439479069	Play_2d_pv148_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv148_3D_Dead	
	1440526815	Play_2d_pv008_3D			\Default Work Unit\VOICE_3D\Normal\Play_2d_pv008_3D	
	1441908883	Play_2d_pv071_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv071_3D_Resurrect	
	1443256737	Play_2d_pv033_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv033_3D_BossDead	
	1447845332	Play_2d_pv083_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv083_3D_BossDead	
	1447960795	Play_2d_pv101_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv101_3D_Resurrect	
	1450235692	Play_2d_pv039_3D_EnemyDead			\Default Work Unit\VOICE_3D\EN_Dead\Play_2d_pv039_3D_EnemyDead	
	1450518396	Play_SP_Denki_Erekinetto_Hit			\Default Work Unit\SE\SKILL\Play_SP_Denki_Erekinetto_Hit	
	1451669492	Play_2d_pv117_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv117_3D_Resurrect	
	1453169615	Play_2d_pv149_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv149_3D_BossDead	
	1454442229	Play_SP_Kusa_Kinokonohousi			\Default Work Unit\SE\SKILL\Play_SP_Kusa_Kinokonohousi	
	1462698144	Play_2d_pv111_3D_BossDead			\Default Work Unit\VOICE_3D\Boss_Dead\Play_2d_pv111_3D_BossDead	
	1462991730	Play_SP_Normal_Tamagoumi			\Default Work Unit\SE\SKILL\Play_SP_Normal_Tamagoumi	
	1467344371	Play_SP_Hikou_Kazeokosi			\Default Work Unit\SE\SKILL\Play_SP_Hikou_Kazeokosi	
	1469208100	Play_2d_pv056_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv056_3D_Resurrect	
	1472781878	Play_2d_pv020_3D_Dead			\Default Work Unit\VOICE_3D\Dead\Play_2d_pv020_3D_Dead	
	1473462438	Play_2d_pv029_3D_Resurrect			\Default Work Unit\VOICE_3D\Resurrect\Play_2d_pv029_3D_Resurrect	
